benchmark,noise_percent,seed,arm,alpha,alpha_mode,best_beta,validation_error,true_alpha,target_noise_l2,initial_slice_effect_l2,target_variance_clean,target_variance_noisy,temporal_adjoint_weight_norm
Frac. RD (space),2.0,0,clean,0.8671625000000001,fractional_subunit,1.6614317635427593,0.0038268968953109428,1.0,0.004669545248688843,0.0014870103359455205,5.568701651078185e-07,5.674275449038993e-07,40.14458883833418
Frac. RD (space),2.0,0,fully_noisy,0.8671625000000001,fractional_subunit,1.6417742573180676,0.03466292690196913,1.0,0.004669545248688843,0.0014870103359455205,5.568701651078185e-07,5.674275449038993e-07,40.14458883833418
Frac. RD (space),2.0,0,clean_initial_slice,0.8671625000000001,fractional_subunit,1.6656233443837016,0.032225730654214524,1.0,0.004669545248688843,0.0014870103359455205,5.568701651078185e-07,5.674275449038993e-07,40.14458883833418
Frac. RD (space),2.0,0,target_only_noise,0.8671625000000001,fractional_subunit,1.6421700645258883,0.03420938284562765,1.0,0.004669545248688843,0.0014870103359455205,5.568701651078185e-07,5.674275449038993e-07,40.14458883833418
Frac. RD (space),2.0,0,library_only_noise,0.8671625000000001,fractional_subunit,1.6657480110383394,0.0038384405666107226,1.0,0.004669545248688843,0.0014870103359455205,5.568701651078185e-07,5.674275449038993e-07,40.14458883833418
Frac. RD (space),2.0,0,clean,0.86965,fractional_subunit,1.6613386872300477,0.0036915264889584897,1.0,0.004691370817420374,0.0014658763384313355,5.578155158496823e-07,5.683121979897552e-07,40.35107500136456
Frac. RD (space),2.0,0,fully_noisy,0.86965,fractional_subunit,1.6418791322598563,0.0347846178671833,1.0,0.004691370817420374,0.0014658763384313355,5.578155158496823e-07,5.683121979897552e-07,40.35107500136456
Frac. RD (space),2.0,0,clean_initial_slice,0.86965,fractional_subunit,1.6655210836868704,0.03241869367461803,1.0,0.004691370817420374,0.0014658763384313355,5.578155158496823e-07,5.683121979897552e-07,40.35107500136456
Frac. RD (space),2.0,0,target_only_noise,0.86965,fractional_subunit,1.6422386613722113,0.034333812951990145,1.0,0.004691370817420374,0.0014658763384313355,5.578155158496823e-07,5.683121979897552e-07,40.35107500136456
Frac. RD (space),2.0,0,library_only_noise,0.86965,fractional_subunit,1.6654616724073845,0.0037040448732963667,1.0,0.004691370817420374,0.0014658763384313355,5.578155158496823e-07,5.683121979897552e-07,40.35107500136456
Frac. RD (space),2.0,0,clean,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.004713627410060782,0.0014445619224228749,5.587510536208023e-07,5.691886439626158e-07,40.559919113788126
Frac. RD (space),2.0,0,fully_noisy,0.8721375,fractional_subunit,1.6419812133662486,0.03491403144530828,1.0,0.004713627410060782,0.0014445619224228749,5.587510536208023e-07,5.691886439626158e-07,40.559919113788126
Frac. RD (space),2.0,0,clean_initial_slice,0.8721375,fractional_subunit,1.6655155471950296,0.0326187690350118,1.0,0.004713627410060782,0.0014445619224228749,5.587510536208023e-07,5.691886439626158e-07,40.559919113788126
Frac. RD (space),2.0,0,target_only_noise,0.8721375,fractional_subunit,1.642303872893959,0.03446601955534373,1.0,0.004713627410060782,0.0014445619224228749,5.587510536208023e-07,5.691886439626158e-07,40.559919113788126
Frac. RD (space),2.0,0,library_only_noise,0.8721375,fractional_subunit,1.6653601304341001,0.003571689264062552,1.0,0.004713627410060782,0.0014445619224228749,5.587510536208023e-07,5.691886439626158e-07,40.559919113788126
Frac. RD (space),2.0,0,clean,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.004736175431298873,0.0014232660630686285,5.596887909946544e-07,5.700691610728747e-07,40.771130755018326
Frac. RD (space),2.0,0,fully_noisy,0.874625,fractional_subunit,1.6420830984407515,0.03504869275482803,1.0,0.004736175431298873,0.0014232660630686285,5.596887909946544e-07,5.700691610728747e-07,40.771130755018326
Frac. RD (space),2.0,0,clean_initial_slice,0.874625,fractional_subunit,1.665514502727967,0.032822907365368525,1.0,0.004736175431298873,0.0014232660630686285,5.596887909946544e-07,5.700691610728747e-07,40.771130755018326
Frac. RD (space),2.0,0,target_only_noise,0.874625,fractional_subunit,1.6423689433031285,0.03460347314182934,1.0,0.004736175431298873,0.0014232660630686285,5.596887909946544e-07,5.700691610728747e-07,40.771130755018326
Frac. RD (space),2.0,0,library_only_noise,0.874625,fractional_subunit,1.6652587801883845,0.003441994916301241,1.0,0.004736175431298873,0.0014232660630686285,5.596887909946544e-07,5.700691610728747e-07,40.771130755018326
Frac. RD (space),2.0,0,clean,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.004759126246596498,0.0014018341427681571,5.606191620251323e-07,5.709440517850156e-07,40.98471938132054
Frac. RD (space),2.0,0,fully_noisy,0.8771125,fractional_subunit,1.6421827020821593,0.03519065974503802,1.0,0.004759126246596498,0.0014018341427681571,5.606191620251323e-07,5.709440517850156e-07,40.98471938132054
Frac. RD (space),2.0,0,clean_initial_slice,0.8771125,fractional_subunit,1.665297457928285,0.033033592377863644,1.0,0.004759126246596498,0.0014018341427681571,5.606191620251323e-07,5.709440517850156e-07,40.98471938132054
Frac. RD (space),2.0,0,target_only_noise,0.8771125,fractional_subunit,1.642431272603703,0.03474827519448365,1.0,0.004759126246596498,0.0014018341427681571,5.606191620251323e-07,5.709440517850156e-07,40.98471938132054
Frac. RD (space),2.0,0,library_only_noise,0.8771125,fractional_subunit,1.6651558863312856,0.0033144986350723852,1.0,0.004759126246596498,0.0014018341427681571,5.606191620251323e-07,5.709440517850156e-07,40.98471938132054
Frac. RD (space),2.0,0,clean,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0047825332256336076,0.0013802003679850559,5.61538085971918e-07,5.718092403072738e-07,41.20069432687077
Frac. RD (space),2.0,0,fully_noisy,0.8796,fractional_subunit,1.6422791435276953,0.03534091746447783,1.0,0.0047825332256336076,0.0013802003679850559,5.61538085971918e-07,5.718092403072738e-07,41.20069432687077
Frac. RD (space),2.0,0,clean_initial_slice,0.8796,fractional_subunit,1.664988648479899,0.033251967286932346,1.0,0.0047825332256336076,0.0013802003679850559,5.61538085971918e-07,5.718092403072738e-07,41.20069432687077
Frac. RD (space),2.0,0,target_only_noise,0.8796,fractional_subunit,1.6424897611339013,0.03490142928232149,1.0,0.0047825332256336076,0.0013802003679850559,5.61538085971918e-07,5.718092403072738e-07,41.20069432687077
Frac. RD (space),2.0,0,library_only_noise,0.8796,fractional_subunit,1.6650507122965306,0.0031890240309462004,1.0,0.0047825332256336076,0.0013802003679850559,5.61538085971918e-07,5.718092403072738e-07,41.20069432687077
Frac. RD (space),2.0,0,clean,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.004806230907907525,0.0013585870733026082,5.624591953357313e-07,5.726785720892982e-07,41.41906480485135
Frac. RD (space),2.0,0,fully_noisy,0.8820875,fractional_subunit,1.6423755101132294,0.035496524761843215,1.0,0.004806230907907525,0.0013585870733026082,5.624591953357313e-07,5.726785720892982e-07,41.41906480485135
Frac. RD (space),2.0,0,clean_initial_slice,0.8820875,fractional_subunit,1.6646802228183695,0.03347447538320466,1.0,0.004806230907907525,0.0013585870733026082,5.624591953357313e-07,5.726785720892982e-07,41.41906480485135
Frac. RD (space),2.0,0,target_only_noise,0.8820875,fractional_subunit,1.6425481187741906,0.03505993207413992,1.0,0.004806230907907525,0.0013585870733026082,5.624591953357313e-07,5.726785720892982e-07,41.41906480485135
Frac. RD (space),2.0,0,library_only_noise,0.8820875,fractional_subunit,1.6649457314980873,0.003066215717661749,1.0,0.004806230907907525,0.0013585870733026082,5.624591953357313e-07,5.726785720892982e-07,41.41906480485135
Frac. RD (space),2.0,0,clean,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.004830320478175748,0.0013368612274210592,5.633741143433779e-07,5.735436107617753e-07,41.6398399085805
Frac. RD (space),2.0,0,fully_noisy,0.884575,fractional_subunit,1.642469850956697,0.03565936247789489,1.0,0.004830320478175748,0.0013368612274210592,5.633741143433779e-07,5.735436107617753e-07,41.6398399085805
Frac. RD (space),2.0,0,clean_initial_slice,0.884575,fractional_subunit,1.6643685971656712,0.03370334904666678,1.0,0.004830320478175748,0.0013368612274210592,5.633741143433779e-07,5.735436107617753e-07,41.6398399085805
Frac. RD (space),2.0,0,target_only_noise,0.884575,fractional_subunit,1.6426040523320797,0.03522570262752232,1.0,0.004830320478175748,0.0013368612274210592,5.633741143433779e-07,5.735436107617753e-07,41.6398399085805
Frac. RD (space),2.0,0,library_only_noise,0.884575,fractional_subunit,1.6648394306074144,0.002945701862968875,1.0,0.004830320478175748,0.0013368612274210592,5.633741143433779e-07,5.735436107617753e-07,41.6398399085805
Frac. RD (space),2.0,0,clean,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.004854893065462112,0.00131491226840716,5.642758915629645e-07,5.743974152569219e-07,41.863028612673
Frac. RD (space),2.0,0,fully_noisy,0.8870625,fractional_subunit,1.6425606433696136,0.035831106781061786,1.0,0.004854893065462112,0.00131491226840716,5.642758915629645e-07,5.743974152569219e-07,41.863028612673
Frac. RD (space),2.0,0,clean_initial_slice,0.8870625,fractional_subunit,1.664050798835192,0.0339405362344068,1.0,0.004854893065462112,0.00131491226840716,5.642758915629645e-07,5.743974152569219e-07,41.863028612673
Frac. RD (space),2.0,0,target_only_noise,0.8870625,fractional_subunit,1.6426556672880352,0.03540044879969053,1.0,0.004854893065462112,0.00131491226840716,5.642758915629645e-07,5.743974152569219e-07,41.863028612673
Frac. RD (space),2.0,0,library_only_noise,0.8870625,fractional_subunit,1.6647305572233015,0.0028271982897033316,1.0,0.004854893065462112,0.00131491226840716,5.642758915629645e-07,5.743974152569219e-07,41.863028612673
Frac. RD (space),2.0,0,clean,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.004879755211677658,0.0012929861539297065,5.651798400396526e-07,5.752554383767484e-07,42.088639774229
Frac. RD (space),2.0,0,fully_noisy,0.8895500000000001,fractional_subunit,1.6426512595541467,0.0360083064214414,1.0,0.004879755211677658,0.0012929861539297065,5.651798400396526e-07,5.752554383767484e-07,42.088639774229
Frac. RD (space),2.0,0,clean_initial_slice,0.8895500000000001,fractional_subunit,1.6637333788000246,0.03418193613183158,1.0,0.004879755211677658,0.0012929861539297065,5.651798400396526e-07,5.752554383767484e-07,42.088639774229
Frac. RD (space),2.0,0,target_only_noise,0.8895500000000001,fractional_subunit,1.6427071931294401,0.03558064930136461,1.0,0.004879755211677658,0.0012929861539297065,5.651798400396526e-07,5.752554383767484e-07,42.088639774229
Frac. RD (space),2.0,0,library_only_noise,0.8895500000000001,fractional_subunit,1.6646218783378615,0.002711366416598815,1.0,0.004879755211677658,0.0012929861539297065,5.651798400396526e-07,5.752554383767484e-07,42.088639774229
Frac. RD (space),2.0,0,clean,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.004904995789502614,0.001270971725425512,5.660788302430856e-07,5.761105454998793e-07,42.316682134048115
Frac. RD (space),2.0,0,fully_noisy,0.8920375,fractional_subunit,1.642740118243679,0.036192627554845536,1.0,0.004904995789502614,0.001270971725425512,5.660788302430856e-07,5.761105454998793e-07,42.316682134048115
Frac. RD (space),2.0,0,clean_initial_slice,0.8920375,fractional_subunit,1.6634133072434467,0.034429495189601846,1.0,0.004904995789502614,0.001270971725425512,5.660788302430856e-07,5.761105454998793e-07,42.316682134048115
Frac. RD (space),2.0,0,target_only_noise,0.8920375,fractional_subunit,1.6427567401456733,0.03576800289583468,1.0,0.004904995789502614,0.001270971725425512,5.660788302430856e-07,5.761105454998793e-07,42.316682134048115
Frac. RD (space),2.0,0,library_only_noise,0.8920375,fractional_subunit,1.6645121108845442,0.0025979166226734666,1.0,0.004904995789502614,0.001270971725425512,5.660788302430856e-07,5.761105454998793e-07,42.316682134048115
Frac. RD (space),2.0,0,clean,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.00493074795056304,0.0012487132239020076,5.669629224347279e-07,5.769528498906087e-07,42.54716431786603
Frac. RD (space),2.0,0,fully_noisy,0.894525,fractional_subunit,1.6428250221944234,0.03638652045786943,1.0,0.00493074795056304,0.0012487132239020076,5.669629224347279e-07,5.769528498906087e-07,42.54716431786603
Frac. RD (space),2.0,0,clean_initial_slice,0.894525,fractional_subunit,1.6630863613522389,0.034686034210229366,1.0,0.00493074795056304,0.0012487132239020076,5.669629224347279e-07,5.769528498906087e-07,42.54716431786603
Frac. RD (space),2.0,0,target_only_noise,0.894525,fractional_subunit,1.6428014694699427,0.03596500532375972,1.0,0.00493074795056304,0.0012487132239020076,5.669629224347279e-07,5.769528498906087e-07,42.54716431786603
Frac. RD (space),2.0,0,library_only_noise,0.894525,fractional_subunit,1.6643994696176412,0.0024864743676246493,1.0,0.00493074795056304,0.0012487132239020076,5.669629224347279e-07,5.769528498906087e-07,42.54716431786603
Frac. RD (space),2.0,0,clean,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.004956788128530304,0.0012264805071091514,5.678491717763498e-07,5.777994516272313e-07,42.780094837610754
Frac. RD (space),2.0,0,fully_noisy,0.8970125,fractional_subunit,1.642909759737199,0.036585978457538,1.0,0.004956788128530304,0.0012264805071091514,5.678491717763498e-07,5.777994516272313e-07,42.780094837610754
Frac. RD (space),2.0,0,clean_initial_slice,0.8970125,fractional_subunit,1.662759787306686,0.0349468688153636,1.0,0.004956788128530304,0.0012264805071091514,5.678491717763498e-07,5.777994516272313e-07,42.780094837610754
Frac. RD (space),2.0,0,target_only_noise,0.8970125,fractional_subunit,1.6428460859507574,0.036167571698071534,1.0,0.004956788128530304,0.0012264805071091514,5.678491717763498e-07,5.777994516272313e-07,42.780094837610754
Frac. RD (space),2.0,0,library_only_noise,0.8970125,fractional_subunit,1.6642870238153202,0.002377709616385188,1.0,0.004956788128530304,0.0012264805071091514,5.678491717763498e-07,5.777994516272313e-07,42.780094837610754
Frac. RD (space),2.0,0,clean,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.004983190750285636,0.0012041845870025833,5.687317520264965e-07,5.786445582983179e-07,43.0154820926756
Frac. RD (space),2.0,0,fully_noisy,0.8995,fractional_subunit,1.6429930280254512,0.036792414049738535,1.0,0.004983190750285636,0.0012041845870025833,5.687317520264965e-07,5.786445582983179e-07,43.0154820926756
Frac. RD (space),2.0,0,clean_initial_slice,0.8995,fractional_subunit,1.6624311259223092,0.035213625374823324,1.0,0.004983190750285636,0.0012041845870025833,5.687317520264965e-07,5.786445582983179e-07,43.0154820926756
Frac. RD (space),2.0,0,target_only_noise,0.8995,fractional_subunit,1.642888973657296,0.036377141216008844,1.0,0.004983190750285636,0.0012041845870025833,5.687317520264965e-07,5.786445582983179e-07,43.0154820926756
Frac. RD (space),2.0,0,library_only_noise,0.8995,fractional_subunit,1.6641737290974907,0.002271405953143935,1.0,0.004983190750285636,0.0012041845870025833,5.687317520264965e-07,5.786445582983179e-07,43.0154820926756
Frac. RD (space),2.0,0,clean,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.005010135229115106,0.0011816240989922983,5.695976156047198e-07,5.794752574953759e-07,43.25333437120636
Frac. RD (space),2.0,0,fully_noisy,0.9019875,fractional_subunit,1.6430719157834155,0.03700913752869999,1.0,0.005010135229115106,0.0011816240989922983,5.695976156047198e-07,5.794752574953759e-07,43.25333437120636
Frac. RD (space),2.0,0,clean_initial_slice,0.9019875,fractional_subunit,1.6620948709728547,0.03549007221269897,1.0,0.005010135229115106,0.0011816240989922983,5.695976156047198e-07,5.794752574953759e-07,43.25333437120636
Frac. RD (space),2.0,0,target_only_noise,0.9019875,fractional_subunit,1.6429265206965886,0.0365970840253033,1.0,0.005010135229115106,0.0011816240989922983,5.695976156047198e-07,5.794752574953759e-07,43.25333437120636
Frac. RD (space),2.0,0,library_only_noise,0.9019875,fractional_subunit,1.6640572501488635,0.002167115548569305,1.0,0.005010135229115106,0.0011816240989922983,5.695976156047198e-07,5.794752574953759e-07,43.25333437120636
Frac. RD (space),2.0,0,clean,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.005037365808738737,0.0011590930995373009,5.70465622306857e-07,5.803103362313859e-07,43.493659851399684
Frac. RD (space),2.0,0,fully_noisy,0.904475,fractional_subunit,1.6431506464568169,0.037231539947484286,1.0,0.005037365808738737,0.0011590930995373009,5.70465622306857e-07,5.803103362313859e-07,43.493659851399684
Frac. RD (space),2.0,0,clean_initial_slice,0.904475,fractional_subunit,1.661758980406721,0.0357709009554853,1.0,0.005037365808738737,0.0011590930995373009,5.70465622306857e-07,5.803103362313859e-07,43.493659851399684
